"Feature matrix below based on Winter 25 Release Notes as of December 27, 2024",Spring 25 Release Notes (PDF),,,Spring 25 Release Notes (HTML),,,,,,,,
,,,,,,,,,,,,
Customize Softphone Options to Support Call Handling Compliance,,,Service,Channels,Voice,,,TRUE,,"To support compliance with internal policies and industry regulations such as the Telephone Consumer Protection Act (TCPA), you can now disable options such as end call, phone book, and dial pad in the softphone to control the call handling actions of the reps. This change mitigates the risks associated with non compliance and promotes a customer-focused approach to call handling.",,
Use Desk Phones Without Another Audio Device,,,Service,Channels,Voice,TRUE,,,,"Reps in contact center orgs with strict security and compliance requirements can seamlessly use desk phones for voice calls, even when browser audio devices are restricted. There’s no need to enable browser audio or to plug an audio device into your computer. This change ensures a secure and compliant contact center operation and provides reps with the flexibility and familiarity of using the desk phones. If you were previously using a deskphone, you must select your phone type again because this update resets the phone type selection to default softphone option.
",,
Delete Salesforce Provisioned AWS Resources Automatically When You Delete a Contact Center,,,Service,Channels,Voice,,TRUE,,,"To save costs and reduce manual effort, deleting a contact center now deletes the associated AWS resources and Amazon Connect instance provisioned by Service Cloud Voice.",,
Leverage Customized Usernames for Contact Centers,,,Service,Channels,Voice,TRUE,,,,Service Cloud Voice now supports customized username formats for your Amazon Connect usernames. This change reduces the time to onboard your agents in Amazon Connect to Voice and enables you to maintain username formats used with your pre-existing identity provider for authenticating to Amazon Connect from Voice.,,
Use External ID for Provisioning Role for Additional Security,,,Service,Channels,Voice,,,TRUE,,"For an additional layer of security for provisioning roles, generate a unique external ID for the IAM provisioning role in the Service Cloud Voice setup. When external ID is enabled, Service Cloud Voice assumes a provisioning role and performs contact center admin actions in your AWS account only after external ID validation. External ID validation is applicable for all the provisioning roles.",,
Get the Latest Enhancements for Your Amazon Connect Contact Center,,,Service,Channels,Voice,,,TRUE,,"Take advantage of the Service Cloud Voice enhancements and bug fixes for your Amazon Connect contact center. Spring ’25 includes Contact Center version 17.0. To test the updates before they go live in production, deploy them to your sandbox.",,
Optimize Business Processes Based on the Sentiment and Intent of Real-Time Conversations (Pilot),,,Service,Channels,Voice,,,,TRUE,Trigger background processes or recommend the Next Best Action more accurately and intelligently by using generative AI to classify the sentiment and intent of conversations.,,
Updated Format of Usage Details Field in Amazon Connect Usage and Amazon Lex Reports,,,Service,Channels,Voice,,TRUE,,,"To maintain unique identifiers in the usage report for the different AWS accounts within a Salesforce org, the Usage Details field in the Amazon Connect Usage report and Amazon Lex report now uses the AWSRegionName_AWSAccountId format. Previously, this field used the AWSRegionName_SalesforceOrgId format.",,
Conversation Catch-Up Offers Additional Supported Languages,,,Service,Channels,Voice,,TRUE,,,"Get supervisor and agent summaries in additional supported languages, including Dutch, Mexican Spanish, Portuguese, Portuguese Brazilian, and Swedish. Previously, only French, German, Italian, Japanese, and Spanish were supported.",,
Manage Capacity via Status-Based Capacity for Voice (Beta),,,Service,Channels,Voice,,,TRUE,,"Measure rep capacity based on the status of a rep’s accepted work. Status-based capacity was previously available for other service channels, but it’s now available for Voice. Thanks to status-based capacity, voice calls are available on lightning apps with standard navigation.",,
Display Voice Call Audio Statistics in Real Time Using the Service Cloud Voice Toolkit API,,,Service,Channels,Voice,,TRUE,,,"Actively monitor the WebRTC audio stats of voice calls in real time by leveraging new events in the Service Cloud Voice Toolkit API. Display the data, including packets transmitted and roundtrip times, in your own dashboards with updates published every 30 seconds",,
Dissociate Voice Call Recordings from Voice Calls,,,Service,Channels,Voice,,TRUE,,,"Keep your Voice Call record pages tidy by disconnecting voice call recordings you no longer need from their associated voice calls. After it's disconnected, the voice call recording along with the Call Recording Player no longer appear in the Voice Call record page.",,
